price,vol,change,datename,high,low,avgla,avgsd,multtemph,addtemph,multtempl,addtempl,doy,dow,month,numt,numc,date,multtemp,addtemp,cloud,totalpayint,totalempint,totalestint,ngprice,fogsd,rainsd,raintsd,rainfsd,fogla,rainla,raintla,rainfla,cloudla,cloudsd,highla,highsd,lowla,lowsd
55.049999,,4.35,2/6/03,55.5,54.5,,,,,,,41,2,2,39,18,15742,,,,22523069.70958904,940349.5534246578,63915.98082191781,6.3000002,,,,,,,,,,,,,,
55.720001,,.67,2/7/03,56.5,54.5,,,,,,,42,3,2,36,18,15743,,,,22533747.85205479,940797.4328767126,63920.89589041096,6.3499999,,,,,,,,,,,,,,
55.91,,.19,2/10/03,57.25,55.5,,,,,,,43,4,2,39,18,15746,,,,22537307.23287671,940946.7260273974,63922.53424657534,6.1900001,,,,,,,,,,,,,,
57.619999,,1.71,2/11/03,58,56,,,,,,,44,5,2,33,15,15747,,,,22540866.61369863,941096.0191780822,63924.17260273972,6.1900001,,,,,,,,,,,,,,
53.029999,,-4.59,2/12/03,53.75,50,,,,,,,46,7,2,38,17,15748,,,,22544425.99452055,941245.3123287675,63925.81095890411,5.8099999,,,,,,,,,,,,,,
53.169998,,.14,2/13/03,54.25,51.5,,,,,,,48,2,2,30,19,15749,,,,22547985.37534247,941394.6054794523,63927.44931506849,5.8800001,,,,,,,,,,,,,,
52.470001,,-.7,2/14/03,53.5,51.5,,,,,,,50,4,2,29,21,15750,,,,22562222.89863013,941991.7780821919,63934.00273972603,6.0900002,,,,,,,,,,,,,,
52.080002,,-.39,2/18/03,53,51.5,,,,,,,51,5,2,29,19,15754,,,,22565782.27945206,942141.0712328767,63935.64109589042,6.0999999,,,,,,,,,,,,,,
51.48,,-.6,2/19/03,52,51,,,,,,,52,6,2,26,18,15755,,,,22569341.66027397,942290.364383562,63937.27945205479,6.3800001,,,,,,,,,,,,,,
56.91,,5.43,2/20/03,57.5,56,,,,,,,55,2,2,19,14,15756,,,,22572901.04109589,942439.6575342468,63938.91780821918,6.73,,,,,,,,,,,,,,
77.610001,,20.7,2/21/03,90,69,,,,,,,56,3,2,36,21,15757,,,,22583579.18356165,942887.5369863017,63943.83287671233,11.98,,,,,,,,,,,,,,
128.8,,51.19,2/24/03,145,104,,,,,,,57,4,2,56,21,15760,,,,22587138.56438356,943036.8301369864,63945.47123287671,18.48,,,,,,,,,,,,,,
82.779999,,-46.02,2/25/03,85,80,,,,,,,58,5,2,38,19,15761,,,,22590697.94520548,943186.1232876712,63947.10958904109,10.47,,,,,,,,,,,,,,
64.610001,,-18.17,2/26/03,68,62.75,,,,,,,60,7,3,40,18,15762,,,,22594257.32602739,943335.4164383565,63948.74794520548,8.4200001,,,,,,,,,,,,,,
85.040001,,20.43,2/27/03,93,81.5,,,,,,,62,2,3,47,23,15763,,,,22597816.70684931,943484.7095890413,63950.38630136986,10.81,,,,,,,,,,,,,,
77.059998,,-7.98,2/28/03,81.75,74,,,,,,,63,3,3,33,20,15764,,,,22608494.84931507,943932.5890410962,63955.30136986302,8.5100002,,,,,,,,,,,,,,
83.760002,,6.7,3/3/03,86.25,80,,,,,,,64,4,3,34,18,15767,,,,22612054.23013698,944081.882191781,63956.9397260274,7.71,,,,,,,,,,,,,,
81.889999,,-1.87,3/4/03,85,79.25,,,,,,,65,5,3,25,17,15768,,,,22615613.6109589,944231.1753424658,63958.57808219179,7.8000002,,,,,,,,,,,,,,
79.589996,,-2.3,3/5/03,81,78.5,,,,,,,66,6,3,22,14,15769,,,,22619172.99178082,944380.468493151,63960.21643835616,7.5700002,,,,,,,,,,,,,,
72.559998,,-7.03,3/6/03,75,70,,,,,,,69,2,3,25,15,15770,,,,22622732.37260274,944529.7616438358,63961.85479452055,7.4200001,,,,,,,,,,,,,,
65.18,,-7.38,3/7/03,67.75,62.25,,,,,,,70,3,3,22,16,15771,,,,22633410.51506849,944977.6410958907,63966.7698630137,6.7800002,,,,,,,,,,,,,,
56.32,,-8.859999999999999,3/10/03,58.75,54.5,,,,,,,71,4,3,27,17,15774,,,,22636969.89589041,945126.9342465755,63968.40821917808,6.25,,,,,,,,,,,,,,
55.119999,,-1.2,3/11/03,55.75,54.25,,,,,,,72,5,3,24,17,15775,,,,22640529.27671233,945276.2273972603,63970.04657534247,5.8000002,,,,,,,,,,,,,,
51.209999,,-3.91,3/12/03,53.5,49,,,,,,,73,6,3,42,18,15776,,,,22644088.65753424,945425.5205479455,63971.68493150685,5.71,,,,,,,,,,,,,,
50.709999,,-.5,3/13/03,52,50,,,,,,,76,2,3,23,16,15777,,,,22647648.03835616,945574.8136986303,63973.32328767124,5.1700001,,,,,,,,,,,,,,
52.830002,,2.12,3/14/03,54,51.5,,,,,,,77,3,3,28,23,15778,,,,22658326.18082192,946022.6931506852,63978.23835616438,5.3200002,,,,,,,,,,,,,,
50.66,,-2.17,3/17/03,51.5,50,,,,,,,78,4,3,17,15,15781,,,,22661885.56164383,946171.98630137,63979.87671232877,5.1300001,,,,,,,,,,,,,,
53.639999,,2.98,3/18/03,54.5,52.75,,,,,,,79,5,3,33,21,15782,,,,22665444.94246575,946321.2794520548,63981.51506849315,5.1999998,,,,,,,,,,,,,,
49.639999,,-4,3/19/03,50.75,47,,,,,,,80,6,3,21,16,15783,,,,22669004.32328767,946470.57260274,63983.15342465753,5.1999998,,,,,,,,,,,,,,
51.970001,,2.33,3/20/03,52.75,51.25,,,,,,,83,2,3,17,17,15784,,,,22672563.70410959,946619.8657534248,63984.79178082192,5.0500002,,,,,,,,,,,,,,
53.279999,,1.31,3/21/03,55.5,51.75,,,,,,,84,3,3,27,21,15785,,,,22683241.84657534,947067.7452054797,63989.70684931507,5.0700002,,,,,,,,,,,,,,
43.93,,-9.35,3/24/03,46,43,,,,,,,85,4,3,17,18,15788,,,,22686801.22739726,947217.0383561645,63991.34520547945,5.0700002,,,,,,,,,,,,,,
44.560001,,.63,3/25/03,46.5,43.25,,,,,,,86,5,3,22,18,15789,,,,22690360.60821918,947366.3315068493,63992.98356164384,4.9000001,,,,,,,,,,,,,,
42.27,,-2.29,3/26/03,43.5,40.75,,,,,,,87,6,3,28,17,15790,,,,22693919.9890411,947515.6246575345,63994.62191780822,4.8699999,,,,,,,,,,,,,,
49.84,,7.57,3/27/03,54.5,46,,,,,,,90,2,3,22,18,15791,,,,22697479.36986301,947664.9178082193,63996.2602739726,5.0599999,,,,,,,,,,,,,,
48.689999,,-1.15,3/28/03,49.5,47.75,,,,,,,91,3,4,14,15,15792,,,,22708157.51232877,948112.7972602742,64001.17534246575,5.0100002,,,,,,,,,,,,,,
49.349998,,.66,3/31/03,50.5,48.25,,,,,,,92,4,4,19,15,15795,,,,22711716.89315068,948262.090410959,64002.81369863014,4.9000001,,,,,,,,,,,,,,
46.720001,,-2.63,4/1/03,48.5,44,,,,,,,93,5,4,28,17,15796,,,,22715276.2739726,948411.3835616442,64004.45205479452,4.8899999,,,,,,,,,,,,,,
46.009998,,-.71,4/2/03,48,45.25,,,,,,,94,6,4,14,14,15797,,,,22718835.65479452,948560.676712329,64006.0904109589,4.9099998,,,,,,,,,,,,,,
46.889999,,.88,4/3/03,48.25,46,,,,,,,97,2,4,16,12,15798,,,,22722395.03561644,948709.9698630138,64007.72876712329,4.8600001,,,,,,,,,,,,,,
49.02,,2.13,4/4/03,50,47.75,,,,,,,98,3,4,23,18,15799,,,,22733073.17808219,949157.8493150687,64012.64383561644,4.98,,,,,,,,,,,,,,
55.529999,,6.51,4/7/03,58,51.5,,,,,,,99,4,4,22,17,15802,,,,22736632.55890411,949307.1424657535,64014.28219178082,5.21,,,,,,,,,,,,,,
55.330002,,-.2,4/8/03,58,52.5,,,,,,,100,5,4,19,17,15803,,,,22740191.93972602,949456.4356164387,64015.92054794521,5.1100001,,,,,,,,,,,,,,
47.290001,,-8.039999999999999,4/9/03,49.5,45.5,,,,,,,101,6,4,17,13,15804,,,,22743751.32054795,949605.7287671235,64017.5589041096,5.1799998,,,,,,,,,,,,,,
50.720001,,3.43,4/10/03,53.5,45,,,,,,,104,2,4,17,12,15805,,,,22747310.70136986,949755.0219178083,64019.19726027397,5.2800002,,,,,,,,,,,,,,
51.34,,.62,4/11/03,55.5,49.5,,,,,,,105,3,4,21,13,15806,,,,22757988.84383561,950202.9013698632,64024.11232876712,5.29,,,,,,,,,,,,,,
52.23,,.89,4/14/03,53,51.75,,,,,,,106,4,4,19,16,15809,,,,22761548.22465754,950352.194520548,64025.75068493151,5.5300002,,,,,,,,,,,,,,
50.889999,,-1.34,4/15/03,54.5,44,,,,,,,107,5,4,13,12,15810,,,,22765107.60547945,950501.4876712332,64027.38904109589,5.6199999,,,,,,,,,,,,,,
40.169998,,-10.72,4/16/03,41.25,39,,,,,,,108,6,4,20,17,15811,,,,22768666.98630137,950650.780821918,64029.02739726027,5.54,,,,,,,,,,,,,,
48.619999,,8.449999999999999,4/17/03,52,47.5,,,,,,,111,2,4,18,14,15812,,,,22772226.36712328,950800.0739726028,64030.66575342466,,,,,,,,,,,,,,,
46.959999,,-1.66,4/18/03,50,45.25,,,,,,,112,3,4,19,17,15813,,,,22782904.50958904,951247.9534246577,64035.58082191781,5.5500002,,,,,,,,,,,,,,
45.450001,,-1.51,4/21/03,47,44,,,,,,,113,4,4,31,23,15816,,,,22786463.89041096,951397.2465753425,64037.21917808219,5.5799999,,,,,,,,,,,,,,
44.419998,,-1.03,4/22/03,45,44,,,,,,,114,5,4,18,16,15817,,,,22790023.27123287,951546.5397260278,64038.85753424658,5.5799999,,,,,,,,,,,,,,
42,,-2.42,4/23/03,42.5,41,,,,,,,115,6,4,20,13,15818,,,,22793582.65205479,951695.8328767125,64040.49589041096,5.46,,,,,,,,,,,,,,
46.279999,,4.28,4/24/03,47,45,,,,,,,118,2,4,26,15,15819,,,,22797142.03287671,951845.1260273973,64042.13424657534,5.3899999,,,,,,,,,,,,,,
45.639999,,-.64,4/25/03,46.5,44.75,,,,,,,119,3,4,22,16,15820,,,,22807820.17534246,952293.0054794522,64047.04931506849,5.3000002,,,,,,,,,,,,,,
42.459999,,-3.18,4/28/03,44.25,41.5,,,,,,,120,4,4,18,18,15823,,,,22811379.55616438,952442.298630137,64048.68767123288,5.1199999,,,,,,,,,,,,,,
41.48,,-.98,4/29/03,42.25,40.5,,,,,,,121,5,5,26,17,15824,,,,22814938.9369863,952591.5917808223,64050.32602739726,5.25,,,,,,,,,,,,,,
38,,-3.48,4/30/03,39,36,,,,,,,122,6,5,16,15,15825,,,,22818498.31780822,952740.8849315071,64051.96438356164,5.3200002,,,,,,,,,,,,,,
42.290001,,4.29,5/1/03,43.25,41.5,,,,,,,125,2,5,17,15,15826,,,,22822057.69863013,952890.1780821919,64053.60273972603,5.2399998,,,,,,,,,,,,,,
39.52,,-2.77,5/2/03,41,38.75,,,,,,,126,3,5,22,14,15827,,,,22832735.84109589,953338.0575342467,64058.51780821918,5.3600001,,,,,,,,,,,,,,
41.939999,,2.42,5/5/03,42.5,41.5,,,,,,,127,4,5,24,17,15830,,,,22836295.22191781,953487.3506849315,64060.15616438356,5.6399999,,,,,,,,,,,,,,
40.189999,,-1.75,5/6/03,41,39.75,,,,,,,128,5,5,37,19,15831,,,,22839854.60273972,953636.6438356168,64061.79452054795,5.4899998,,,,,,,,,,,,,,
37.419998,,-2.77,5/7/03,38.75,36.5,,,,,,,129,6,5,10,11,15832,,,,22843413.98356164,953785.9369863016,64063.43287671233,5.6500001,,,,,,,,,,,,,,
43.200001,,5.78,5/8/03,44.25,42.5,,,,,,,132,2,5,19,14,15833,,,,22846973.36438356,953935.2301369864,64065.07123287671,5.73,,,,,,,,,,,,,,
44.610001,,1.41,5/9/03,45.5,43.75,,,,,,,133,3,5,23,18,15834,,,,22857651.50684931,954383.1095890412,64069.98630136986,5.9099998,,,,,,,,,,,,,,
46.560001,,1.95,5/12/03,49.75,46,,,,,,,134,4,5,19,16,15837,,,,22861210.88767123,954532.402739726,64071.62465753425,5.98,,,,,,,,,,,,,,
50.009998,,3.45,5/13/03,51.5,49.25,,,,,,,135,5,5,23,15,15838,,,,22864770.26849315,954681.6958904113,64073.26301369863,6.1700001,,,,,,,,,,,,,,
48.459999,,-1.55,5/14/03,49.25,47,,,,,,,136,6,5,14,12,15839,,,,22868329.64931507,954830.9890410961,64074.90136986302,6.2399998,,,,,,,,,,,,,,
51.43,,2.97,5/15/03,53.75,50,,,,,,,139,2,5,11,13,15840,,,,22871889.03013699,954980.2821917809,64076.5397260274,5.96,,,,,,,,,,,,,,
61.330002,,9.9,5/16/03,63.25,58.75,,,,,,,140,3,5,26,14,15841,,,,22882567.17260274,955428.1616438357,64081.45479452055,6.0799999,,,,,,,,,,,,,,
63.93,,2.6,5/19/03,65.25,62.75,,,,,,,141,4,5,24,14,15844,,,,22886126.55342466,955577.4547945205,64083.09315068493,5.9299998,,,,,,,,,,,,,,
56.189999,,-7.74,5/20/03,59,54,,,,,,,143,6,5,31,14,15845,,,,22889685.93424658,955726.7479452058,64084.73150684932,6.0799999,,,,,,,,,,,,,,
,,,5/21/03,,,,,,,,,,,,,,15846,,,,,,,6.0900002,,,,,,,,,,,,,,
67.080002,,10.89,,70,64,,,,,,,147,3,5,22,20,15847,,,,22896804.69589041,956025.3342465754,64088.00821917808,5.9200001,,,,,,,,,,,,,,
64.099998,,-2.98,5/23/03,68,61.5,,,,,,,148,4,5,22,17,15848,,,,22911042.21917808,956622.5068493155,64094.56164383562,5.8400002,,,,,,,,,,,,,,
65.620003,,1.52,5/27/03,67,61.5,,,,,,,149,5,5,33,17,15852,,,,22914601.6,956771.8000000003,64096.2,5.71,,,,,,,,,,,,,,
65.540001,,-.08,5/28/03,68.25,63,,,,,,,150,6,5,27,14,15853,,,,22918160.98082191,956921.0931506851,64097.83835616439,5.7600002,,,,,,,,,,,,,,
70,,4.46,5/29/03,73,66.5,,,,,,,153,2,6,24,15,15854,,,,22921720.36164384,957070.3863013699,64099.47671232877,5.9899998,,,,,,,,,,,,,,
66.18,,-3.82,5/30/03,69.25,64,,,,,,,154,3,6,29,20,15855,,,,22932398.50410958,957518.2657534247,64104.39178082192,6.2199998,,,,,,,,,,,,,,
58.369999,,-7.81,6/2/03,60.25,56.75,,,,,,,155,4,6,21,18,15858,,,,22935957.8849315,957667.55890411,64106.0301369863,6.25,,,,,,,,,,,,,,
53.25,,-5.12,6/3/03,57.5,50,,,,,,,156,5,6,28,20,15859,,,,22939517.26575343,957816.8520547948,64107.66849315069,6.4000001,,,,,,,,,,,,,,
42.52,,-10.73,6/4/03,44,41.75,,,,,,,157,6,6,32,18,15860,,,,22943076.64657534,957966.1452054796,64109.30684931507,6.1700001,,,,,,,,,,,,,,
52.66,,10.14,6/5/03,54,51,,,,,,,160,2,6,26,17,15861,,,,22946636.02739726,958115.4383561644,64110.94520547945,6.25,,,,,,,,,,,,,,
47.16,,-5.5,6/6/03,48,46.5,,,,,,,161,3,6,14,16,15862,,,,22957314.16986302,958563.3178082192,64115.8602739726,6.25,,,,,,,,,,,,,,
44.709999,,-2.45,6/9/03,47,43.25,,,,,,,162,4,6,49,22,15865,,,,22960873.55068493,958712.6109589045,64117.49863013699,6.0799999,,,,,,,,,,,,,,
47.119999,,2.41,6/10/03,47.75,43.5,,,,,,,163,5,6,50,23,15866,,,,22964432.93150685,958861.9041095893,64119.13698630137,6.0599999,,,,,,,,,,,,,,
42.389999,,-4.73,6/11/03,43.25,40.5,,,,,,,164,6,6,43,17,15867,,,,22967992.31232876,959011.1972602741,64120.77534246576,5.8600001,,,,,,,,,,,,,,
49.060001,,6.67,6/12/03,50.5,48,,,,,,,167,2,6,25,18,15868,,,,22971551.69315068,959160.4904109589,64122.41369863014,5.4400001,,,,,,,,,,,,,,
50.290001,,1.23,6/13/03,53,49.25,,,,,,,168,3,6,40,19,15869,,,,22982229.83561644,959608.3698630137,64127.32876712329,5.4499998,,,,,,,,,,,,,,
53.18,,2.89,6/16/03,56,52,,,,,,,169,4,6,47,19,15872,,,,22985789.21643835,959757.663013699,64128.96712328767,5.6599998,,,,,,,,,,,,,,
53.439999,,.26,6/17/03,55.5,52,,,,,,,170,5,6,32,20,15873,,,,22989348.59726027,959906.9561643838,64130.60547945206,5.5300002,,,,,,,,,,,,,,
49.669998,,-3.77,6/18/03,50.5,48.5,,,,,,,171,6,6,34,16,15874,,,,22992907.97808219,960056.2493150686,64132.24383561643,5.5300002,,,,,,,,,,,,,,
53.09,,3.42,6/19/03,54,51.5,,,,,,,174,2,6,22,16,15875,,,,22996467.35890411,960205.5424657534,64133.88219178082,5.6799998,,,,,,,,,,,,,,
50.369999,,-2.72,6/20/03,52,48.5,,,,,,,175,3,6,19,15,15876,,,,23007145.50136986,960653.4219178082,64138.79726027398,5.8899999,,,,,,,,,,,,,,
52.200001,,1.83,6/23/03,56,51,,,,,,,176,4,6,23,14,15879,,,,23010704.88219178,960802.7150684935,64140.43561643836,5.8400002,,,,,,,,,,,,,,
62.869999,,10.67,6/24/03,65.5,61.5,,,,,,,177,5,6,32,18,15880,,,,23014264.2630137,960952.0082191783,64142.07397260274,5.6399999,,,,,,,,,,,,,,
60.459999,,-2.41,6/25/03,61,60,,,,,,,178,6,6,17,13,15881,,,,23017823.64383561,961101.3013698631,64143.71232876713,5.4899998,,,,,,,,,,,,,,
58.130001,,-2.33,6/26/03,59,57,,,,,,,181,2,6,17,15,15882,,,,23021383.02465753,961250.5945205484,64145.35068493151,5.1900001,,,,,,,,,,,,,,
52.34,,-5.79,6/27/03,54.25,51.5,,,,,,,182,3,7,34,19,15883,,,,23032061.16712329,961698.4739726027,64150.26575342465,5.3099999,,,,,,,,,,,,,,
55.41,,3.07,6/30/03,57.25,53.25,,,,,,,183,4,7,32,17,15886,,,,23035620.5479452,961847.767123288,64151.90410958904,5.2199998,,,,,,,,,,,,,,
51.209999,,-4.2,7/1/03,52,49.5,,,,,,,186,7,7,12,12,15887,,,,23039179.92876712,961997.0602739728,64153.54246575343,5.0500002,,,,,,,,,,,,,,
53.860001,,2.65,7/2/03,55,52,,,,,,,188,2,7,20,14,15888,,,,23042739.30958904,962146.3534246576,64155.18082191781,4.96,,,,,,,,,,,,,,
56,,2.14,7/3/03,56.75,55,,,,,,,189,3,7,26,16,15889,,,,23056976.83287671,962743.5260273973,64161.73424657535,5.1999998,,,,,,,,,,,,,,
62.09,,6.09,7/7/03,64.5,59,,,,,,,190,4,7,25,14,15893,,,,23060536.21369863,962892.8191780825,64163.37260273973,5.4000001,,,,,,,,,,,,,,
61.740002,,-.35,7/8/03,62.5,60,,,,,,,191,5,7,34,16,15894,,,,23064095.59452055,963042.1123287673,64165.01095890411,5.5599999,,,,,,,,,,,,,,
58.650002,,-3.09,7/9/03,60.5,57.5,,,,,,,192,6,7,28,16,15895,,,,23067654.97534247,963191.4054794521,64166.6493150685,5.4000001,,,,,,,,,,,,,,
57.900002,,-.75,7/10/03,59,57,,,,,,,195,2,7,18,12,15896,,,,23071214.35616438,963340.6986301374,64168.28767123287,5.2199998,,,,,,,,,,,,,,
59.18,,1.28,7/11/03,61.5,58.25,,,,,,,196,3,7,25,20,15897,,,,23081892.49863014,963788.5780821918,64173.20273972602,5.1500001,,,,,,,,,,,,,,
68.660004,,9.48,7/14/03,73.5,65,,,,,,,197,4,7,38,20,15900,,,,23085451.87945205,963937.871232877,64174.84109589041,5.1700001,,,,,,,,,,,,,,
68.769997,,.11,7/15/03,78,65,,,,,,,198,5,7,52,18,15901,,,,23089011.26027397,964087.1643835618,64176.47945205479,5,,,,,,,,,,,,,,
64.730003,,-4.04,7/16/03,67,60,,,,,,,199,6,7,32,22,15902,,,,23092570.64109589,964236.4575342466,64178.11780821918,4.96,,,,,,,,,,,,,,
65.269997,,.54,7/17/03,68.5,59,,,,,,,202,2,7,27,15,15903,,,,23096130.02191781,964385.7506849319,64179.75616438357,5.0100002,,,,,,,,,,,,,,
64.809998,,-.46,7/18/03,66.5,62.75,,,,,,,203,3,7,38,19,15904,,,,23106808.16438356,964833.6301369863,64184.67123287672,5.1100001,,,,,,,,,,,,,,
64.199997,,-.61,7/21/03,66,61.5,,,,,,,204,4,7,36,15,15907,,,,23110367.54520548,964982.9232876715,64186.3095890411,5.04,,,,,,,,,,,,,,
59.439999,,-4.76,7/22/03,61,57.5,,,,,,,205,5,7,43,18,15908,,,,23113926.92602739,965132.2164383563,64187.94794520548,4.8800001,,,,,,,,,,,,,,
54.27,,-5.17,7/23/03,55,53.5,,,,,,,206,6,7,22,14,15909,,,,23117486.30684932,965281.5095890411,64189.58630136987,4.8600001,,,,,,,,,,,,,,
59.57,,5.3,7/24/03,61,58.75,,,,,,,209,2,7,39,18,15910,,,,23121045.68767123,965430.8027397264,64191.22465753424,4.6799998,,,,,,,,,,,,,,
56.07,,-3.5,7/25/03,57.25,52.5,,,,,,,210,3,7,35,19,15911,,,,23131723.83013698,965878.6821917812,64196.1397260274,4.6799998,,,,,,,,,,,,,,
52.189999,,-3.88,7/28/03,55.5,50.75,,,,,,,211,4,7,28,16,15914,,,,23135283.21095891,966027.975342466,64197.77808219178,4.7199998,,,,,,,,,,,,,,
53.009998,,.82,7/29/03,54.5,51,,,,,,,212,5,7,38,18,15915,,,,23138842.59178082,966177.2684931508,64199.41643835617,4.6799998,,,,,,,,,,,,,,
53.080002,,.07,7/30/03,55,50,,,,,,,213,6,8,26,22,15916,,,,23142401.97260274,966326.5616438356,64201.05479452055,4.6300001,,,,,,,,,,,,,,
52.900002,,-.18,7/31/03,54,51.75,,,,,,,216,2,8,25,21,15917,,,,23145961.35342465,966475.8547945209,64202.69315068494,4.71,,,,,,,,,,,,,,
52.330002,,-.57,8/1/03,54.75,50,,,,,,,217,3,8,32,21,15918,,,,23156639.49589041,966923.7342465757,64207.60821917809,4.8099999,,,,,,,,,,,,,,
53.470001,,1.14,8/4/03,54.5,52.5,,,,,,,218,4,8,26,20,15921,,,,23160198.87671233,967073.0273972605,64209.24657534246,4.71,,,,,,,,,,,,,,
53.310001,,-.16,8/5/03,54.75,51.75,,,,,,,219,5,8,27,18,15922,,,,23163758.25753424,967222.3205479453,64210.88493150685,4.7399998,,,,,,,,,,,,,,
49.259998,,-4.05,8/6/03,50,48.75,,,,,,,220,6,8,36,22,15923,,,,23167317.63835616,967371.6136986301,64212.52328767123,4.8499999,,,,,,,,,,,,,,
57.23,,7.97,8/7/03,58.5,54,,,,,,,223,2,8,36,20,15924,,,,23170877.01917808,967520.9068493154,64214.16164383561,5.02,,,,,,,,,,,,,,
58.290001,,1.06,8/8/03,61,57,,,,,,,224,3,8,37,21,15925,,,,23181555.16164383,967968.7863013702,64219.07671232877,5.0799999,,,,,,,,,,,,,,
57.619999,,-.67,8/11/03,59.75,56.75,,,,,,,225,4,8,38,22,15928,,,,23185114.54246575,968118.079452055,64220.71506849315,5.0599999,,,,,,,,,,,,,,
58.16,,.54,8/12/03,59.200001,54,,,,,,,226,5,8,42,21,15929,,,,23188673.92328767,968267.3726027398,64222.35342465754,5.1700001,,,,,,,,,,,,,,
53.919998,,-4.24,8/13/03,55,53,,,,,,,227,6,8,51,22,15930,,,,23192233.30410959,968416.6657534246,64223.99178082192,5.0999999,,,,,,,,,,,,,,
53.459999,,-.46,8/14/03,55,51.75,,,,,,,230,2,8,38,22,15931,,,,23195792.6849315,968565.9589041099,64225.63013698631,4.8299999,,,,,,,,,,,,,,
51.830002,,-1.63,8/15/03,53,50,,,,,,,231,3,8,44,18,15932,,,,23206470.82739726,969013.8383561647,64230.54520547946,4.9400001,,,,,,,,,,,,,,
50.880001,,-.95,8/18/03,51,50.5,,,,,,,232,4,8,38,17,15935,,,,23210030.20821918,969163.1315068495,64232.18356164383,4.9899998,,,,,,,,,,,,,,
49.419998,,-1.46,8/19/03,50.5,49,,,,,,,233,5,8,24,17,15936,,,,23213589.58904109,969312.4246575343,64233.82191780822,5.0300002,,,,,,,,,,,,,,
45.610001,,-3.81,8/20/03,46,45.25,,,,,,,234,6,8,48,19,15937,,,,23217148.96986301,969461.7178082191,64235.4602739726,5.1399999,,,,,,,,,,,,,,
52.09,,6.48,8/21/03,54.25,51.5,,,,,,,237,2,8,50,18,15938,,,,23220708.35068493,969611.0109589044,64237.09863013698,5.2399998,,,,,,,,,,,,,,
51.950001,,-.14,8/22/03,54.25,50.25,,,,,,,238,3,8,48,19,15939,,,,23231386.49315068,970058.8904109593,64242.01369863014,5.2600002,,,,,,,,,,,,,,
54.169998,,2.22,8/25/03,55.5,52.5,,,,,,,239,4,8,29,18,15942,,,,23234945.8739726,970208.1835616441,64243.65205479453,5.0900002,,,,,,,,,,,,,,
54.720001,,.55,8/26/03,55.75,53.75,,,,,,,240,5,8,41,22,15943,,,,23238505.25479452,970357.4767123288,64245.29041095891,5.1100001,,,,,,,,,,,,,,
50.029999,,-4.69,8/27/03,51.5,49.5,,,,,,,242,7,8,35,19,15944,,,,23242064.63561644,970506.7698630141,64246.92876712329,4.9400001,,,,,,,,,,,,,,
54.669998,,4.64,8/28/03,55.75,54,,,,,,,245,3,9,32,17,15945,,,,23245624.01643836,970656.0630136989,64248.56712328768,4.8600001,,,,,,,,,,,,,,
54.919998,,.25,8/29/03,55.25,54.25,,,,,,,246,4,9,36,19,15946,,,,23259861.53972603,971253.2356164386,64255.1205479452,4.6199999,,,,,,,,,,,,,,
56.32,,1.4,9/2/03,58,54.75,,,,,,,247,5,9,26,20,15950,,,,23263420.92054795,971402.5287671234,64256.75890410959,4.6799998,,,,,,,,,,,,,,
53.849998,,-2.47,9/3/03,54.5,50,,,,,,,248,6,9,29,20,15951,,,,23266980.30136986,971551.8219178086,64258.39726027397,4.6999998,,,,,,,,,,,,,,
51.599998,,-2.25,9/4/03,52.5,49,,,,,,,251,2,9,33,20,15952,,,,23270539.68219178,971701.1150684934,64260.03561643836,4.7600002,,,,,,,,,,,,,,
48.07,,-3.53,9/5/03,49,45.5,,,,,,,252,3,9,54,22,15953,,,,23281217.82465753,972148.9945205483,64264.95068493151,4.8200002,,,,,,,,,,,,,,
46.599998,,-1.47,9/8/03,47.5,45.5,,,,,,,253,4,9,50,21,15956,,,,23284777.20547945,972298.2876712331,64266.5890410959,4.6999998,,,,,,,,,,,,,,
52.110001,,5.51,9/9/03,53.400002,50.25,,,,,,,254,5,9,31,20,15957,,,,23288336.58630137,972447.5808219179,64268.22739726027,4.7800002,,,,,,,,,,,,,,
50.439999,,-1.67,9/10/03,51.5,49,,,,,,,255,6,9,42,22,15958,,,,23291895.96712328,972596.8739726031,64269.86575342466,4.8499999,,,,,,,,,,,,,,
49.959999,,-.48,9/11/03,50.75,49.5,,,,,,,258,2,9,40,19,15959,,,,23295455.34794521,972746.1671232879,64271.50410958904,4.6599998,,,,,,,,,,,,,,
45.77,,-4.19,9/12/03,46.25,44.5,,,,,,,259,3,9,53,23,15960,,,,23306133.49041095,973194.0465753428,64276.41917808219,4.6599998,,,,,,,,,,,,,,
44.5,,-1.27,9/15/03,45.5,43.75,,,,,,,260,4,9,51,22,15963,,,,23309692.87123287,973343.3397260276,64278.05753424657,4.6700001,,,,,,,,,,,,,,
44.93,,.43,9/16/03,46.25,44.25,,,,,,,261,5,9,37,18,15964,,,,23313252.2520548,973492.6328767124,64279.69589041096,4.6100001,,,,,,,,,,,,,,
43.09,,-1.84,9/17/03,44,42.25,,,,,,,262,6,9,21,16,15965,,,,23316811.63287671,973641.9260273976,64281.33424657534,4.52,,,,,,,,,,,,,,
45.43,,2.34,9/18/03,47.75,44,,,,,,,265,2,9,23,17,15966,,,,23320371.01369863,973791.2191780824,64282.97260273973,4.3299999,,,,,,,,,,,,,,
50.360001,,4.93,9/19/03,51,49,,,,,,,266,3,9,46,22,15967,,,,23331049.15616439,974239.0986301373,64287.88767123288,4.3800001,,,,,,,,,,,,,,
