,doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge,monthly_average
103,,,,,,,,,,,15494.0,,,,,,,,,,,,,,,,,,,,,,,6/3/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
104,,,,,,,,,,,15495.0,,,,,,,,,,,,,,,,,,,,,,,6/4/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
105,,,,,,,,,,,15496.0,,,,,,,,,,,,,,,,,,,,,,,6/5/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
106,,,,,,,,,,,15497.0,,,,,,,,,,,,,,,,,,,,,,,6/6/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
107,,,,,,,,,,,15498.0,,,,,,,,,,,,,,,,,,,,,,,6/7/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
108,,,,,,,,,,,15501.0,,,,,,,,,,,,,,,,,,,,,,,6/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
109,,,,,,,,,,,15502.0,,,,,,,,,,,,,,,,,,,,,,,6/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
110,,,,,,,,,,,15503.0,,,,,,,,,,,,,,,,,,,,,,,6/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
111,,,,,,,,,,,15504.0,,,,,,,,,,,,,,,,,,,,,,,6/13/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
112,,,,,,,,,,,15505.0,,,,,,,,,,,,,,,,,,,,,,,6/14/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
113,,,,,,,,,,,15508.0,,,,,,,,,,,,,,,,,,,,,,,6/17/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
114,,,,,,,,,,,15509.0,,,,,,,,,,,,,,,,,,,,,,,6/18/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
115,,,,,,,,,,,15510.0,,,,,,,,,,,,,,,,,,,,,,,6/19/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
116,,,,,,,,,,,15511.0,,,,,,,,,,,,,,,,,,,,,,,6/20/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
117,,,,,,,,,,,15512.0,,,,,,,,,,,,,,,,,,,,,,,6/21/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
118,,,,,,,,,,,15515.0,,,,,,,,,,,,,,,,,,,,,,,6/24/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
119,,,,,,,,,,,15516.0,,,,,,,,,,,,,,,,,,,,,,,6/25/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
120,,,,,,,,,,,15517.0,,,,,,,,,,,,,,,,,,,,,,,6/26/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
121,,,,,,,,,,,15518.0,,,,,,,,,,,,,,,,,,,,,,,6/27/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
122,,,,,,,,,,,15519.0,,,,,,,,,,,,,,,,,,,,,,,6/28/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
123,,,,,,,,,,,15522.0,,,,,,,,,,,,,,,,,,,,,,,7/1/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
124,,,,,,,,,,,15523.0,,,,,,,,,,,,,,,,,,,,,,,7/2/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
125,,,,,,,,,,,15524.0,,,,,,,,,,,,,,,,,,,,,,,7/3/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
126,,,,,,,,,,,15526.0,,,,,,,,,,,,,,,,,,,,,,,7/5/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
127,,,,,,,,,,,15529.0,,,,,,,,,,,,,,,,,,,,,,,7/8/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
128,,,,,,,,,,,15530.0,,,,,,,,,,,,,,,,,,,,,,,7/9/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
129,,,,,,,,,,,15531.0,,,,,,,,,,,,,,,,,,,,,,,7/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
130,,,,,,,,,,,15532.0,,,,,,,,,,,,,,,,,,,,,,,7/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
131,,,,,,,,,,,15533.0,,,,,,,,,,,,,,,,,,,,,,,7/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
132,,,,,,,,,,,15536.0,,,,,,,,,,,,,,,,,,,,,,,7/15/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
133,,,,,,,,,,,15537.0,,,,,,,,,,,,,,,,,,,,,,,7/16/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
134,,,,,,,,,,,15538.0,,,,,,,,,,,,,,,,,,,,,,,7/17/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
135,,,,,,,,,,,15539.0,,,,,,,,,,,,,,,,,,,,,,,7/18/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
136,,,,,,,,,,,15540.0,,,,,,,,,,,,,,,,,,,,,,,7/19/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
137,,,,,,,,,,,15543.0,,,,,,,,,,,,,,,,,,,,,,,7/22/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
138,,,,,,,,,,,15544.0,,,,,,,,,,,,,,,,,,,,,,,7/23/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
139,,,,,,,,,,,15545.0,,,,,,,,,,,,,,,,,,,,,,,7/24/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
140,,,,,,,,,,,15546.0,,,,,,,,,,,,,,,,,,,,,,,7/25/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
141,,,,,,,,,,,15547.0,,,,,,,,,,,,,,,,,,,,,,,7/26/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
142,,,,,,,,,,,15550.0,,,,,,,,,,,,,,,,,,,,,,,7/29/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
143,,,,,,,,,,,15551.0,,,,,,,,,,,,,,,,,,,,,,,7/30/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
144,,,,,,,,,,,15552.0,,,,,,,,,,,,,,,,,,,,,,,7/31/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
145,,,,,,,,,,,15553.0,,,,,,,,,,,,,,,,,,,,,,,8/1/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
146,,,,,,,,,,,15554.0,,,,,,,,,,,,,,,,,,,,,,,8/2/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
147,,,,,,,,,,,15557.0,,,,,,,,,,,,,,,,,,,,,,,8/5/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
148,,,,,,,,,,,15558.0,,,,,,,,,,,,,,,,,,,,,,,8/6/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
149,,,,,,,,,,,15559.0,,,,,,,,,,,,,,,,,,,,,,,8/7/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
150,,,,,,,,,,,15560.0,,,,,,,,,,,,,,,,,,,,,,,8/8/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
151,,,,,,,,,,,15561.0,,,,,,,,,,,,,,,,,,,,,,,8/9/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
152,,,,,,,,,,,15564.0,,,,,,,,,,,,,,,,,,,,,,,8/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
153,,,,,,,,,,,15565.0,,,,,,,,,,,,,,,,,,,,,,,8/13/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
154,,,,,,,,,,,15566.0,,,,,,,,,,,,,,,,,,,,,,,8/14/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
155,,,,,,,,,,,15567.0,,,,,,,,,,,,,,,,,,,,,,,8/15/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
156,,,,,,,,,,,15568.0,,,,,,,,,,,,,,,,,,,,,,,8/16/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
157,,,,,,,,,,,15571.0,,,,,,,,,,,,,,,,,,,,,,,8/19/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
158,,,,,,,,,,,15572.0,,,,,,,,,,,,,,,,,,,,,,,8/20/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
159,,,,,,,,,,,15573.0,,,,,,,,,,,,,,,,,,,,,,,8/21/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
160,,,,,,,,,,,15574.0,,,,,,,,,,,,,,,,,,,,,,,8/22/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
161,,,,,,,,,,,15575.0,,,,,,,,,,,,,,,,,,,,,,,8/23/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
162,,,,,,,,,,,15578.0,,,,,,,,,,,,,,,,,,,,,,,8/26/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
163,,,,,,,,,,,15579.0,,,,,,,,,,,,,,,,,,,,,,,8/27/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
164,,,,,,,,,,,15580.0,,,,,,,,,,,,,,,,,,,,,,,8/28/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
165,,,,,,,,,,,15581.0,,,,,,,,,,,,,,,,,,,,,,,8/29/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
166,,,,,,,,,,,15582.0,,,,,,,,,,,,,,,,,,,,,,,8/30/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
167,,,,,,,,,,,15586.0,,,,,,,,,,,,,,,,,,,,,,,9/3/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
168,,,,,,,,,,,15587.0,,,,,,,,,,,,,,,,,,,,,,,9/4/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
169,,,,,,,,,,,15588.0,,,,,,,,,,,,,,,,,,,,,,,9/5/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
170,,,,,,,,,,,15589.0,,,,,,,,,,,,,,,,,,,,,,,9/6/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
171,,,,,,,,,,,15592.0,,,,,,,,,,,,,,,,,,,,,,,9/9/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
172,,,,,,,,,,,15593.0,,,,,,,,,,,,,,,,,,,,,,,9/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
173,,,,,,,,,,,15594.0,,,,,,,,,,,,,,,,,,,,,,,9/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
174,,,,,,,,,,,15595.0,,,,,,,,,,,,,,,,,,,,,,,9/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
175,,,,,,,,,,,15596.0,,,,,,,,,,,,,,,,,,,,,,,9/13/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
176,,,,,,,,,,,15599.0,,,,,,,,,,,,,,,,,,,,,,,9/16/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
177,,,,,,,,,,,15600.0,,,,,,,,,,,,,,,,,,,,,,,9/17/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
178,,,,,,,,,,,15601.0,,,,,,,,,,,,,,,,,,,,,,,9/18/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
179,,,,,,,,,,,15602.0,,,,,,,,,,,,,,,,,,,,,,,9/19/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
180,,,,,,,,,,,15603.0,,,,,,,,,,,,,,,,,,,,,,,9/20/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
181,,,,,,,,,,,15606.0,,,,,,,,,,,,,,,,,,,,,,,9/23/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
182,,,,,,,,,,,15607.0,,,,,,,,,,,,,,,,,,,,,,,9/24/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
183,,,,,,,,,,,15608.0,,,,,,,,,,,,,,,,,,,,,,,9/25/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
184,,,,,,,,,,,15609.0,,,,,,,,,,,,,,,,,,,,,,,9/26/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
185,,,,,,,,,,,15610.0,,,,,,,,,,,,,,,,,,,,,,,9/27/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
186,,,,,,,,,,,15613.0,,,,,,,,,,,,,,,,,,,,,,,9/30/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
187,,,,,,,,,,,15614.0,,,,,,,,,,,,,,,,,,,,,,,10/1/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
188,,,,,,,,,,,15615.0,,,,,,,,,,,,,,,,,,,,,,,10/2/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
189,,,,,,,,,,,15616.0,,,,,,,,,,,,,,,,,,,,,,,10/3/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
190,,,,,,,,,,,15617.0,,,,,,,,,,,,,,,,,,,,,,,10/4/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
191,,,,,,,,,,,15620.0,,,,,,,,,,,,,,,,,,,,,,,10/7/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
192,,,,,,,,,,,15621.0,,,,,,,,,,,,,,,,,,,,,,,10/8/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
193,,,,,,,,,,,15622.0,,,,,,,,,,,,,,,,,,,,,,,10/9/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
194,,,,,,,,,,,15623.0,,,,,,,,,,,,,,,,,,,,,,,10/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
195,,,,,,,,,,,15624.0,,,,,,,,,,,,,,,,,,,,,,,10/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
196,,,,,,,,,,,15627.0,,,,,,,,,,,,,,,,,,,,,,,10/14/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
197,,,,,,,,,,,15628.0,,,,,,,,,,,,,,,,,,,,,,,10/15/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
198,,,,,,,,,,,15629.0,,,,,,,,,,,,,,,,,,,,,,,10/16/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
199,,,,,,,,,,,15630.0,,,,,,,,,,,,,,,,,,,,,,,10/17/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
200,,,,,,,,,,,15631.0,,,,,,,,,,,,,,,,,,,,,,,10/18/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
201,,,,,,,,,,,15634.0,,,,,,,,,,,,,,,,,,,,,,,10/21/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
202,,,,,,,,,,,15636.0,,,,,,,,,,,,,,,,,,,,,,,10/23/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
203,,,,,,,,,,,15637.0,,,,,,,,,,,,,,,,,,,,,,,10/24/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
204,,,,,,,,,,,15638.0,,,,,,,,,,,,,,,,,,,,,,,10/25/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
205,,,,,,,,,,,15641.0,,,,,,,,,,,,,,,,,,,,,,,10/28/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
206,,,,,,,,,,,15642.0,,,,,,,,,,,,,,,,,,,,,,,10/29/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
207,,,,,,,,,,,15643.0,,,,,,,,,,,,,,,,,,,,,,,10/30/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
208,,,,,,,,,,,15644.0,,,,,,,,,,,,,,,,,,,,,,,10/31/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
209,,,,,,,,,,,15645.0,,,,,,,,,,,,,,,,,,,,,,,11/1/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
210,,,,,,,,,,,15648.0,,,,,,,,,,,,,,,,,,,,,,,11/4/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
211,,,,,,,,,,,15649.0,,,,,,,,,,,,,,,,,,,,,,,11/5/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
